,mean_return,std_return,median_return,share_positive_return,max_drawdown,rec_period,beta,alpha,sharp,VaR,CVaR,CAPM,coef_var,IR
NUE,0.0008334658578936553,0.024580844775875427,0.0006205788002107,0.5039232781168265,-59.504132298787724,798,1.1443607291556606,0.0003407981623646145,0.029064023037450426,-0.03649766338952446,-0.055228897924986364,0.0004754818944390812,0.724946228058662,0.02111530877128576
NVDA,0.0015924297038025738,0.03216605652076449,0.0023887659705079,0.5344376634699215,-56.486699581078085,344,1.687851244397102,0.0008657796521300705,0.04580549324732507,-0.04921681882721667,-0.07296028577299413,0.0006447629987680864,0.6497336677571109,0.047751547927078024
NVR,0.0005000039081766726,0.024296575835314995,0.0004957866446797,0.5248474280732345,-46.13363342936253,410,1.0149164439444842,6.306428515973864e-05,0.015679422965244955,-0.033983327101055436,-0.053855113938547826,0.00043516385588068584,1.1806379663589073,0.003481113456896292
NWL,1.124590920959613e-05,0.028508861802507057,0.0,0.4960767218831735,-67.29695988950812,3,1.09758310699904,-0.00046128318603102494,-0.0037813403630355697,-0.041703115551743025,-0.0685291777287617,0.0004609120586931163,72.27118644892866,-0.017262254450048017
NWS,0.00025338763283811193,0.02170134086787773,0.0,0.4969485614646905,-53.61822964565428,710,1.0079627574995365,-0.0001805583041941661,0.006190401533637151,-0.0327847556524865,-0.053063240242461535,0.0004329979897109046,1.8586076604800466,-0.010552592786568022
NWSA,0.00025694947074077207,0.02151268203646272,0.0007225598823399,0.5074106364428945,-52.49709273314471,711,0.996440158039399,-0.00017203578179937157,0.00641025844473588,-0.03254073299979134,-0.052510137533487364,0.000429409043249739,1.8011147758651935,-0.010411953830168361
NXPI,0.0007367695573558921,0.028183869580372035,0.0005101053083724,0.5091543156059285,-53.45014318110702,457,1.3919133246894586,0.00013752605608956844,0.021917570138717583,-0.04310859761010754,-0.06123062146174786,0.0005525871530890072,1.078126120430521,0.01424760578586382
O,0.00044338534671342075,0.02014912442112596,0.0014108139581616,0.5361813426329556,-48.44735490189167,145,0.8783514519630252,6.523938742093944e-05,0.01609686460250054,-0.02444200698713239,-0.045236954461379646,0.00039262792929688304,0.9156532076384153,0.0007903569001035793
ODFL,0.0011969399467731167,0.020819807367240813,0.0024475393024196,0.5527462946817786,-36.23626205947351,227,1.0078987775026136,0.0007630215542701474,0.051772444802804504,-0.03261036433799161,-0.04747064970377342,0.00043297806184789626,0.36214379842331323,0.0490325490434449
OKE,0.0005928914520609281,0.03149857225109031,0.0013154628718772,0.5326939843068875,-80.17285790616218,288,1.31414743125396,2.7127554326518877e-05,0.015043343210481775,-0.03627529909737556,-0.0741007380292441,0.0005283653940136997,1.673426139655658,0.006187661708011272
OMC,0.00016444248835324708,0.02033403762157439,0.0005161408455141,0.5126416739319966,-45.97145092513455,464,0.892871794851655,-0.0002199547374210113,0.002232457230110764,-0.02991611074295518,-0.04798063816402027,0.00039715058353001373,2.514393269867095,-0.016279354291809094
ORCL,0.0005899405028165284,0.018955654701696,0.0011191771217551,0.5292066259808196,-38.20549724182466,298,0.9382879441496796,0.0001859908150917716,0.024841815868632468,-0.0260709640475147,-0.04317251538869918,0.0004112963610402711,0.6090730225411853,0.011383415495566927
ORLY,0.0010615424784458185,0.018887567099520133,0.0012019312156772,0.5361813426329556,-42.003599783909706,168,0.8286197878226671,0.0007048068871803247,0.049900278550017434,-0.02469839432157027,-0.04345942531295215,0.000377137997477081,0.33605832850059003,0.04122019978324062
OXY,0.000772325559274783,0.04086260888704381,0.0002411315414863,0.5039232781168265,-89.7317301459967,71,1.4473018139568832,0.0001492363259145671,0.015987181387096823,-0.05416363565362095,-0.08533646983189618,0.0005698390174129679,2.1619805080948202,0.009421914943113601
PAYC,0.0016593143225591316,0.03048876846888767,0.0027846386973426,0.5632083696599826,-53.00869251510333,168,1.5349966584918184,0.000998470895205662,0.05051915117802416,-0.04844049543768646,-0.06980051430610658,0.0005971533489615864,0.5602103170638503,0.05268775399750422
PAYX,0.0006836252148343473,0.018276081118835524,0.0011079625960048,0.5422842197035745,-44.15383185755326,182,1.0788546342772223,0.0002191590609910987,0.03089161139719765,-0.024761979149545733,-0.04266196661898274,0.0004550786973816746,0.48859394565075137,0.023244505252979577
PBCT,0.0008501749102801375,0.017121326719072724,0.0009765848735703,0.5318221447253705,-38.60284677292734,198,0.9410043439606555,0.0004450557640088642,0.04270272410712548,-0.02615646598666102,-0.038716272674860414,0.00041214243865690957,0.344799434888807,0.03694799939750465
PCAR,0.0002960028186903471,0.017551148838648053,0.0010903770049,0.5239755884917175,-39.8312215990143,444,0.8812500500407078,-8.339103875069302e-05,0.010082257365003277,-0.027590329328154105,-0.03862755634239118,0.00039353075624571775,1.040675311536898,-0.010436550394776407
PEAK,0.0002560727898571585,0.0212019270924671,0.0011787339252484,0.5300784655623365,-47.40310940567743,125,0.9206448615252849,-0.0001402812362574674,0.006462863975144202,-0.02882016869569237,-0.05000935843925773,0.00040580106640923484,1.7554450540607645,-0.010194251604362362
PEG,0.0002707186526361681,0.015414636026121451,0.0006486284533,0.5222319093286836,-41.77855029094661,365,0.6327793908635738,-1.704156301922952e-06,0.009839417118349679,-0.023647327611755586,-0.03675668690876195,0.00031613954812099895,0.8777045892627806,-0.011649104266829548
PENN,0.0012414087828375622,0.04740560419109696,0.0,0.4960767218831735,-88.19226717590418,396,1.727237796829105,0.0004978021181608485,0.023675706341925052,-0.057140521695853194,-0.10188708832516608,0.0006570307364827726,1.8102750196322777,0.01917157387210578
PEP,0.0004186893168163552,0.01423260152203871,0.0007078555426554,0.5396687009590235,-29.294512265319096,219,0.709566844110917,0.00011320814029095187,0.02105319236997895,-0.01988436771390076,-0.03256707846962637,0.00034005655222648463,0.4838120724584625,-0.0010596727302486458
PFE,0.0004907683488246272,0.016681632314327108,0.0002666172581735,0.5074106364428945,-38.37335006432363,669,0.6184505764220927,0.0002245143499572525,0.02228323480417164,-0.024284876729790707,-0.037555237742852667,0.00031167654929331606,0.5670228272399097,0.003937553840771475
PFG,0.000236046541036942,0.024766343652901642,0.0006326652967063,0.5126416739319966,-67.8038385492435,991,1.3277815131791348,-0.00033558707203424395,0.004724109607338638,-0.03662639616078128,-0.05677046641013346,0.0005326120043593842,2.5985205088755223,-0.011133794123232224
PG,0.0005000207831607509,0.013917248270765407,0.0008247087091923,0.5370531822144725,-23.15557856122117,211,0.5946495721402836,0.00024401354096025994,0.027374173162765563,-0.018627707658547932,-0.03277378769988681,0.00030426324551712387,0.38736349758456673,0.005521044150874724
PGR,0.0007631402202408656,0.016960379647781527,0.0010484251925728,0.5344376634699215,-22.311461467350824,252,0.7225200395017061,0.00045208246217056254,0.03797630799364188,-0.02409314979946084,-0.03960634811502136,0.00034409108670105235,0.376935286815431,0.023242995766467836
PH,0.0005278543546467269,0.02334992492551223,0.0002517650249438,0.5100261551874455,-54.682275124587164,517,1.3246062597517747,-4.241225521566102e-05,0.017507839400050657,-0.03360906385804415,-0.05308625350092298,0.0005316230075109861,1.0328966489098153,0.006307066610496541
PHM,0.0006150463282506398,0.02679504007349377,0.0013315037009589,0.5213600697471665,-62.239250864254636,413,1.1822113931910792,0.00010608324705388872,0.01851084035861075,-0.03945658796225713,-0.06173769604384481,0.0004872712486740036,1.1673497419003411,0.008568858275421793
PKG,0.000317854946927571,0.019295823786963318,0.0004166762034099,0.5152571926765476,-41.17919420924305,715,0.8883042874746382,-6.457588549150199e-05,0.010303127250481554,-0.02919786135715067,-0.042983832574209055,0.00039572794105304464,1.1713796472778548,-0.0074657342931842815
PKI,0.0007850888973666793,0.019408625872566074,0.0018781021281981,0.5440278988666085,-34.42445995955434,192,0.898450092932906,0.0003982901148187175,0.034316766302374034,-0.031137850391315322,-0.04643379737446912,0.0003988880571988063,0.4798115978008847,0.023465771960123026
PLD,0.0007757027670478705,0.018606510295569537,0.0014612910243461,0.5475152571926766,-37.327319953824045,117,0.9632740119380057,0.00036099613168939906,0.03529168756360563,-0.0257775430299553,-0.044802844927232924,0.00041907877679442314,0.44630783862831086,0.0261881527937873
PM,8.937091553367122e-05,0.017958993680778936,0.0006024464067206,0.5204882301656495,-45.76853492789921,1023,0.699013181414546,-0.00021156672105057371,-0.0016524702910113535,-0.02539507730246629,-0.04502837924887074,0.0003367694007015609,3.608841333898428,-0.02164630828547513
PNC,0.0003507968390943296,0.021774584983090726,0.0006229844504221,0.5170008718395815,-50.360110246513635,738,1.157634793627577,-0.00014758557783948025,0.01064310618212369,-0.03201424093194654,-0.05041206698091017,0.0004796163700733841,1.351587295968609,-0.00526512724513534
PNR,0.0002006905683840292,0.020153295899955688,0.0011470345695232,0.5379250217959896,-54.102724854286954,691,1.0619432490968979,-0.00025649493264344014,0.004051096641546838,-0.03101251040081584,-0.046616650353094834,0.0004498113047064101,2.0237888551592356,-0.016377162969259576
PNW,7.310272106697741e-06,0.017089333779276954,0.0008714016336193,0.5204882301656495,-39.276061028971135,192,0.6648030291318565,-0.0002788992840223172,-0.006538426154237646,-0.023584889673091372,-0.0407756495799315,0.0003261139574228416,39.949994303489966,-0.027866079283202633
POOL,0.0010899704932564548,0.020899168411483947,0.0013417179940979,0.5344376634699215,-42.51449221937699,145,0.8801563720343675,0.0007110474836952018,0.04645748840778374,-0.02927265747752599,-0.04843134396117174,0.0003931901081285903,0.4007220773349883,0.03838511629187712
PPG,0.0002438866477410229,0.018949220157322044,0.0007926321434559,0.5248474280732345,-45.79844275016399,434,0.9357617925153842,-0.00015897548666901683,0.006588082657595047,-0.02850458384248685,-0.04584232091178078,0.00041050954006297013,1.4722943953534948,-0.013302630621635133
PPL,7.337960595309062e-05,0.01759240152784017,0.0006646878584992,0.5170008718395815,-49.40119950107827,275,0.7453507246198929,-0.0002475071690853369,-0.0025958942002465265,-0.02476010607667492,-0.04431690767412675,0.00035120216496463077,4.217692197946696,-0.024181719379416388
PRU,0.00015421474883782387,0.024671725466089218,0.0006533546487796,0.5152571926765476,-68.87795408232809,3,1.359803201525995,-0.00043120477194835054,0.001425402120274941,-0.03563166844584796,-0.05796076687392687,0.000542585806318794,3.9470546239010726,-0.01626712158704872
PSA,0.0005132487385298451,0.015421224607473697,0.001044825558133,0.5422842197035745,-39.33292795389025,405,0.5518249233168212,0.0002756782711243636,0.02556224486161635,-0.02348321185935074,-0.03814254124896596,0.0002909246432010981,0.4633507119283909,0.005596935947805919
PSX,0.000222932597405339,0.0267648341045608,0.0006502099354632,0.5152571926765476,-65.87481644049784,57,1.1224893676043968,-0.0002603190870539285,0.003881398179113603,-0.03931553161642491,-0.06261494959054233,0.0004686696168873155,3.213331531512963,-0.009432327508074769
PTC,0.0008225203762195926,0.024446704909165215,0.0018477457085079,0.5440278988666085,-54.37423519255138,544,1.1377382449658273,0.0003327037781997174,0.028775769977418812,-0.038542160383083994,-0.05858849230477902,0.0004734191879048958,0.7265976603067729,0.020658576532089905
PVH,-8.76566505429137e-05,0.035320364046948625,-0.0004981744372567,0.4917175239755885,-82.72478674808296,44,1.5653792967611306,-0.0007615803453320534,-0.005852268943654623,-0.052068010237882906,-0.0808211649827944,0.0006066166356509099,-14.231984780187716,-0.01776998398209386
PWR,0.001314621483905691,0.02219806072308311,0.0010740359566958,0.5239755884917175,-45.600001743861455,314,1.0700548920612745,0.0008539437759679388,0.053859383473747774,-0.03194801695876151,-0.04944940519619971,0.0004523378398352196,0.3748256862513243,0.05279364241791519
PXD,0.0007040024340517003,0.030727221629121258,0.0004863615296442,0.5100261551874455,-73.26079736678582,922,1.2515844167990655,0.00016517302941160131,0.019037022678604278,-0.04070126459355039,-0.06488704591865686,0.0005088788788306864,1.341134779337709,0.010613798086500615
PYPL,0.0004525146573062733,0.026842789266079976,0.0015164063072263,0.5318221447253705,-77.45762054680783,141,1.3294288455690557,-0.00011982816172736424,0.01242296524974182,-0.04177167254266114,-0.06120443070095565,0.0005331250993230357,1.5922917058032486,0.0010843049010772694
QCOM,0.0010811976496836776,0.026069795949951974,0.0007548046718846,0.5152571926765476,-36.55431259912591,193,1.2571945689542425,0.0005399529745231566,0.03690669587453487,-0.03653754750418629,-0.05701171674739472,0.0005106262740945397,0.628593912566283,0.03263413887182594
QRVO,0.0007439210180416721,0.027850636280781105,0.000367451978456,0.5082824760244115,-53.65841218201036,414,1.3919349061526474,0.00014466822557069204,0.02243659328621011,-0.04158166915777858,-0.060963408403384746,0.0005525938750718553,1.0426616837446456,0.014884036778210456
RCL,-0.000241273673891201,0.041051019666541316,-0.000874012960731,0.4812554489973845,-83.46538362154044,496,1.6529484624409438,-0.0009528974556858656,-0.008777401776270623,-0.05281857377474748,-0.09832056510690898,0.0006338918219802665,-6.984542442963226,-0.018963134352353854
RE,0.00039028066153115045,0.01922082860940563,0.0006619324467973,0.5265911072362686,-44.57467890284394,503,0.8765385536529067,1.2915187281469962e-05,0.014111412572026406,-0.028115355290086616,-0.04497433065406657,0.00039206326548147735,0.9466014815665134,-0.0026576786512948073
REG,0.00020270454127968785,0.024173851148175284,0.0001716810250365,0.5065387968613775,-53.83404899380921,579,1.0017358798052272,-0.0002285606138926079,0.0034606369386196655,-0.029574209219725804,-0.052049765542259825,0.00043105850281453063,2.8828909093251442,-0.011427921346689539
REGN,0.0005847646088027562,0.020575920397776063,0.000570029856465,0.5100261551874455,-37.78920606533103,274,0.6728109637748806,0.00029510749404470935,0.022634078123935295,-0.03290633520659637,-0.04421104762157005,0.0003286081904991325,0.7239981589898529,0.008142185405342558
RF,0.0005383732415809733,0.02677888448014078,0.0005302348122062,0.5039232781168265,-63.40129333598345,738,1.3251527669645131,-3.2128649379612123e-05,0.0156588159168589,-0.03866051889997343,-0.0614182621233845,0.0005317932282267149,1.3319916344558314,0.005328471732005787
RHI,0.0005340560284206787,0.02212235132049451,0.0007860279292688,0.5178727114210985,-57.09442688244539,638,1.0482636647329937,8.275983234107514e-05,0.018759688034996034,-0.03232262399046502,-0.051925413791780964,0.0004455505217066281,0.9163803082508857,0.006130974187268298
RJF,0.0006883617139962108,0.022815819228295686,0.0010987920901499,0.5318221447253705,-45.837018942879396,661,1.2851450097916008,0.00013508387575561606,0.024952603684839016,-0.0353636064016455,-0.05386230801352599,0.0005193320037415947,0.7562326557010297,0.017067971895241254
RL,0.00030512889371004027,0.027431998109146274,0.0009606525792129,0.5231037489102005,-57.31280433490538,80,1.1393919114629416,-0.0001853996372183576,0.006783365685650827,-0.04249367361937882,-0.06397235009918144,0.0004739342557542381,2.4662184924883213,-0.005529675096081931
RMD,0.0011205304250025674,0.02157759050750631,0.0018764873819108,0.5693112467306015,-35.63020813449065,96,0.9468876841554876,0.0007128783958894127,0.0464130972179937,-0.028288037979802397,-0.04973465232456681,0.0004139749238565491,0.4155107275275989,0.03989651991926158
ROK,0.0003186561551650324,0.02118977523250188,0.0006868775616601,0.5196163905841326,-45.612638958773154,528,1.0978269004681156,-0.00015397789751036807,0.009420040275427007,-0.030810472522108782,-0.04776750205134638,0.0004609879930958629,1.4090629260602514,-0.007434311519850967
ROL,0.0006529507341135739,0.0178045564487716,0.0012821418058741,0.5361813426329556,-31.33986466895581,280,0.7427633999460639,0.00033317784847397363,0.02998688097634641,-0.02618601662065871,-0.0425374266167987,0.00035039629040792595,0.48549180478041265,0.014776841558750075
ROP,0.0005492652311760004,0.017095028839822304,0.0013053038242607,0.5492589363557105,-35.24813588523777,206,0.925287055434912,0.00015091265782239124,0.02516624079195489,-0.02493977574712965,-0.041286206914099566,0.0004072469715161196,0.5320562716279309,0.010260029067603118
ROST,0.0003225212435646891,0.024303422586200243,0.0014573158985149,0.5300784655623365,-51.562876663233894,263,1.122547233079703,-0.0001607553530133216,0.008372220982266287,-0.03510854130583368,-0.056050903762522836,0.00046868764025899845,1.8313719210404764,-0.00570195893639088
RSG,0.0006959558587479247,0.0139973580320279,0.000993054199559,0.5431560592850916,-34.02369617157546,186,0.7207843960770319,0.00038564532611494093,0.041215509268267586,-0.019132505320740508,-0.0332685009801158,0.0003435504854809562,0.28152077378766693,0.0248832756057435
RTX,0.0003641784840896754,0.02123396313849279,0.0003734087346134,0.5117698343504795,-52.20940022813051,517,1.075715478771594,-9.893620734363341e-05,0.011544282310525665,-0.03138059072109939,-0.05107409712144741,0.0004541009439605,1.238077509422126,-0.0043137538770694865
SBAC,0.0007662949011862733,0.01814834318715831,0.0008314056506828,0.5379250217959896,-28.94736391880973,243,0.737866361695031,0.0004486302778179886,0.03566426287313344,-0.02844118446291588,-0.041275010145760425,0.00034887100888078104,0.4298114993705446,0.02164017769446434
SBNY,0.0006589950664048456,0.029120355890654117,0.0007603292362485,0.5196163905841326,-54.970906340363655,756,1.232942290237273,0.00012819142960085147,0.018541924741054323,-0.04037808955167584,-0.0657795847115091,0.0005030724117757473,1.2868004184380317,0.00952994981784663
SBUX,0.0004904538463403955,0.019413566288512592,0.0007137104951493,0.5248474280732345,-44.550211899386106,342,1.0402875194580372,4.2591523000130914e-05,0.01913127252217153,-0.02851013437714777,-0.044629755409842514,0.00044306619007145065,0.7684444904462988,0.004521080726454639
SCHW,0.00045814019765621534,0.023389825413860275,0.00031171695387,0.5039232781168265,-52.29065240413255,663,1.1444501819027648,-3.456600887521462e-05,0.014497439489550778,-0.034082747398258006,-0.05133998671060213,0.0004755097563049104,1.194140867118129,0.0015763591006301755
SEDG,0.00265526588390692,0.04161646164518416,0.0010438253751106,0.5170008718395815,-51.261855054643114,309,1.3717673325687978,0.0020646955914106623,0.060942669429292794,-0.058177249257128735,-0.08802446371208415,0.0005463122767142578,0.6522623178198441,0.059325369656512764
SEE,0.00038708747555460095,0.021671926969097796,0.000662047612373,0.5161290322580645,-64.64544832222427,831,0.8102378073385695,3.82656546008882e-05,0.012368067541441168,-0.030322782926301917,-0.04843656415225574,0.00037141255817531164,1.2133495610546003,-0.002308214364565792
SHW,0.000717453186347246,0.018271039809535254,0.0008163705853179,0.5292066259808196,-37.82655762398242,181,0.8882492441244679,0.0003350460510717324,0.03275158795217185,-0.02582743038130975,-0.040517654654402734,0.00039571079668926736,0.465299899804262,0.020855799854914477
SIVB,0.0008906686384844293,0.030137150176060855,0.0015669798063779,0.5213600697471665,-60.45767431798821,554,1.5313127601649714,0.00023141119503709232,0.02560364914827746,-0.04654404011389467,-0.0697158760392632,0.0005960059243800785,1.0197370621243929,0.020101807685989664
SJM,0.00017965137887277952,0.01628400542378013,0.0014175964938374,0.5396687009590235,-29.17204856176625,778,0.34622629264026195,3.059478737955736e-05,0.0037216740137324313,-0.02331122382956506,-0.038469654808629475,0.00022688679475033383,1.476018911212925,-0.013973743984550249
SLB,-8.426971274537311e-05,0.030969559131982752,0.0,0.4952048823016565,-84.89785680853397,4,1.2323294579103155,-0.0006148095143070563,-0.006565070265498974,-0.04614832890753867,-0.06897343736270106,0.0005028815327628362,-11.381474572334259,-0.019654199412377026
SNA,0.00037084480582638414,0.020210879568166848,0.000946581443042,0.5213600697471665,-49.31550820323801,595,0.9759500104979141,-4.931907289943641e-05,0.012458497213320608,-0.03042866667284668,-0.047334120862623674,0.0004230269727141641,1.1014840884954427,-0.003924110554159946
SNPS,0.001419437915461893,0.021290386429354713,0.0022853060581735,0.5527462946817786,-34.25056079446684,137,1.1752623388206205,0.00091346652605915,0.061078754992503315,-0.03570893914379453,-0.04749501697893716,0.00048510682525743125,0.3193380628864992,0.06960276992020342
SO,0.0005147687073286959,0.01666070940974184,0.0008188541751723,0.5274629468177855,-38.983767857063945,542,0.6557650969266213,0.00023245014214200925,0.023751755015287108,-0.020288397114862862,-0.03917610669049054,0.0003232989107906603,0.5392309868179638,0.005685891618893431
SPG,3.4026041534770966e-05,0.030688579688317577,0.0001076308640655,0.5030514385353095,-76.90854758005784,117,1.211122408296001,-0.00048738374708932815,-0.0027704630965770566,-0.03850769590156425,-0.07018592467510354,0.0004962761685888609,27.678474509701953,-0.015242781419143559
SPGI,0.000826474161811642,0.018780271648965022,0.0014368998300149,0.5475152571926766,-38.279341563350044,176,1.0546285224459746,0.0003724377810141146,0.03766860011330076,-0.025321698985842807,-0.04403912268485485,0.0004475329852682447,0.4267509131027151,0.03274189158346882
SRE,0.0005150895330863336,0.017843665098813084,0.0007825218984636,0.5300784655623365,-45.00093088743209,542,0.7402263748378192,0.00019640888198583752,0.022195099036299345,-0.0234256754977882,-0.03991495626593185,0.00034960608266742236,0.6181379424482192,0.0055895885299632716
STE,0.0009313663429430338,0.016882688665865928,0.0015756329529212,0.5440278988666085,-36.051269569141745,146,0.864175635754258,0.0005593233252544378,0.04811548326054203,-0.025527817115304448,-0.03988748088320381,0.0003882125848607082,0.3060290708894461,0.04096575686669249
STT,2.4533800591703937e-06,0.024674268522106028,0.0006906674710549,0.5108979947689625,-61.662674620298304,3,1.2757885911512596,-0.0005467963531508166,-0.004725337202356788,-0.03783747964680935,-0.057857887188358804,0.0005164177580729323,248.15540699668995,-0.023934045452876026
STX,0.0007956550294331275,0.024097101087963282,0.0017241304791881,0.5353095030514385,-41.829011893305655,443,1.0505583676323098,0.0003433709228454764,0.02807837373946528,-0.03989526916073034,-0.056674805956951436,0.00044626525329809045,0.7298015589208625,0.018842194698829157
STZ,0.000231999083640721,0.01890654901229417,0.000182069040636,0.5056669572798606,-54.897105781283614,701,0.8024112694992088,-0.0001134532732418735,0.005974197857031134,-0.0257793822015422,-0.04414909102117286,0.0003689748247993554,1.540771583856118,-0.012687567507849783
SWK,-2.7842806888296974e-05,0.02483393813587464,0.0013140404221572,0.5239755884917175,-59.05292633746161,685,1.3286918978417182,-0.0005998683567870345,-0.005914906654443213,-0.03571287408254067,-0.059775493296265324,0.0005328955620604377,-22.150226656769778,-0.026113334062735905
SWKS,0.0004060162644345563,0.026172320020496697,0.0009785543764757,0.5239755884917175,-55.04858341488998,446,1.405724409423386,-0.00019917315503331266,0.010964585682973442,-0.04250579943558731,-0.05977700678650767,0.0005568888945365135,1.687100727871709,-0.0013140804546119484
SYF,0.0002640123363745713,0.028442966467414302,0.0009648074387518,0.5196163905841326,-68.16712140717789,773,1.4407132731321681,-0.0003562404127003036,0.005096680667715555,-0.04136951295783582,-0.06842473892712235,0.0005677868832258073,3.0642596197424297,-0.007775706670391183
SYK,0.0004029137137799105,0.019480704457411648,0.0010901256478228,0.5274629468177855,-43.802755855178766,167,1.0654053586991468,-5.576228715370945e-05,0.014571654498063672,-0.028237871232403997,-0.045723143784194994,0.00045088964870753105,0.9418836668446504,-0.002123304034983052
SYY,0.0006223815101240908,0.02433252925514352,0.0006147412590247,0.5161290322580645,-63.58974515155546,340,1.0729720432676813,0.00016044791658509935,0.020685637970416695,-0.029007938926102123,-0.057802812250068406,0.00045324644553093417,0.951300722019148,0.009860730842632278
T,-0.0002598348683832791,0.016324928301631694,0.0005292567023977,0.5152571926765476,-44.057532399315406,442,0.683468669800736,-0.0005540803155907087,-0.023208830105123857,-0.025751178558923258,-0.04195346091837866,0.00033192774842162766,-1.0256640523715235,-0.04903795583060721
TAP,-7.826475808636667e-05,0.02103553164281902,0.0001646984407355,0.5013077593722755,-61.68289886552878,1,0.7350869668199947,-0.0003947328024099828,-0.009379956755280916,-0.03220605718292412,-0.04965960920163866,0.0003480053101783787,-5.653803861601924,-0.027010061002423414
TDG,0.001006425676288997,0.026318236290838362,0.0009223456290856,0.5300784655623365,-62.641922997534635,340,1.2259125832865745,0.0004786484536526758,0.03371723117898607,-0.03411122442092641,-0.060053963494389934,0.0005008828674831576,0.6882272360284117,0.028028489405806586
TDY,0.0008838058225789367,0.020202748761632746,0.0016438517105936,0.5518744551002616,-48.94686242648433,189,1.0268616268179886,0.0004417235853766099,0.03785416591348589,-0.02777786520053961,-0.04699706192945012,0.00043888442448589956,0.46181078139389564,0.03113344148793571
TECH,0.0010957094430959987,0.020744752027088555,0.001441874544914,0.5335658238884046,-40.122103157658415,144,0.9090179498449344,0.000704361009743984,0.04707994690768306,-0.03202525548345181,-0.044363397077510906,0.0004021796297990464,0.3927544289929888,0.039896363659852586
TEL,0.0004221730017157537,0.01989603494126759,0.0007329043373316,0.5178727114210985,-49.80614484060957,650,1.1308520522441352,-6.467896757060315e-05,0.015235466944190153,-0.03041239197738432,-0.046754789973237794,0.0004712743440191979,0.9376540062376266,-0.0006576440584320273
TER,0.0011256392912305712,0.02864860068513464,0.0015178693433817,0.5309503051438536,-49.09824140099855,343,1.4273676178728534,0.0005111320846707587,0.035135805872196,-0.0425463535682084,-0.06308047925712931,0.0005636301091939967,0.7291343928826837,0.03188650277061625
TFX,0.0002365149085291676,0.020388581160600782,0.0007337046494253,0.5187445510026155,-46.132704055402996,268,0.9442649476535662,-0.0001700079857618451,0.005761425405537497,-0.03184682733505511,-0.047763800045589506,0.00041315801957035006,1.7575815593507955,-0.012263938550493039
TGT,0.0009680292771283732,0.02136492521356021,0.0008836196818025,0.5274629468177855,-47.708249036437564,237,0.7947127476338401,0.0006258912711578286,0.0397371696645074,-0.026842554047215708,-0.04517305220679974,0.0003665769645855637,0.4715353555577311,0.028871796006238695
TJX,0.0006535555993434813,0.020734761384535113,0.0008021076804125,0.5204882301656495,-42.55352811796643,189,1.013696031976793,0.00021714138543610508,0.025778352129700494,-0.02950411179821917,-0.04611815245503143,0.00043478373391013893,0.6578328302985821,0.014438077604159015
TMO,0.0010991359841653393,0.01780434529795739,0.0020495565449691,0.5588491717523976,-24.929560393923666,176,0.8438907957151798,0.0007358259517510645,0.05504770597940274,-0.027366087061049357,-0.04100422318942066,0.000381894461495801,0.2884035424694211,0.048639597143819005
TMUS,0.0008160560019449066,0.018400455223965727,0.0006921730113316,0.5178727114210985,-31.985810684807923,143,0.820132194353073,0.00046297447098462576,0.03787995320841122,-0.024289772435504897,-0.04028259913484783,0.0003744943649658674,0.4148940166388551,0.02603065564756289
TPR,0.000315188166108384,0.033270158890706246,0.0007816252856176,0.5126416739319966,-80.63689597018822,14,1.5026502650783984,-0.0003317295622101114,0.005895389550290222,-0.047265397133225036,-0.07917709557709586,0.0005870784110472574,3.5118814461841446,-0.004259383551257565
TRMB,0.0006680687860007272,0.02357414188994197,0.0009521004896093,0.5204882301656495,-53.782789505373586,359,1.207304757545099,0.0001483025640858504,0.02328912626030095,-0.03291774459470921,-0.05371393987635916,0.0004950870841118889,0.8318606968212877,0.013894000953465675
TROW,0.0003500371598105781,0.02076667271323233,0.0009950963704969,0.5353095030514385,-52.61089085102404,395,1.2322354478316027,-0.00018046216873621044,0.011123088611868703,-0.03250081460657073,-0.048729572565413264,0.0005028522514239787,1.2320254678442737,-0.006389169816217033
TRV,0.000338384065737499,0.01826011244190878,0.0011699230980863,0.5379250217959896,-47.23890623566361,414,0.8781672174906767,-3.96825773301098e-05,0.012011779631021381,-0.025228792489691298,-0.04318909671540977,0.00039257054574729015,0.9853646792275703,-0.006638202617545554
TSCO,0.0010136332731073149,0.019589627940795273,0.0011442782334307,0.5318221447253705,-40.373550604151646,219,0.7699715924463065,0.0006821467755295496,0.04566629120080055,-0.029357044398017885,-0.046619329009348114,0.0003588708318103479,0.37859207372147724,0.03465286198020256
TSLA,0.0030660222856916616,0.041498169110464264,0.0019391696713837,0.5248474280732345,-60.62653645917142,341,1.4384763195383163,0.0024467325850192788,0.07101457075851877,-0.05978181786031837,-0.09087460724555237,0.000567090138822583,0.5616717293795546,0.07116044214003671
TSN,0.00022724415423261814,0.019817276360930065,0.0002507429527076,0.5065387968613775,-52.72843918472081,506,0.6426987450231423,-4.944911351310497e-05,0.005459707641677214,-0.02798665816795841,-0.04530759871896053,0.0003192291314334443,1.7282048186967476,-0.011032756424259995
TT,0.0007891939072200898,0.018718763775066143,0.0012880161589077,0.5422842197035745,-41.43590111808118,120,0.9573183331806484,0.00037705129774431655,0.03580077702914988,-0.029157801328933017,-0.04314402093128323,0.0004172237602876008,0.4439873573035725,0.02672380259370674
